"Object Count","Layer Name","Object Name","Object Category","Object Type","Attribute Texts"
"4271","14_BBTube120","","point","-1480.175308077431,-3683.906460242969,9700.193913043502","61_4"
"4272","14_BBTube120","","point","-1480.175308077431,-3683.906460242968,9753.58521739133","61_5"
"4273","14_BBTube120","","point","-1480.175308077431,-3683.906460242968,9806.976521739156","61_6"
"4274","14_BBTube120","","point","-1480.175308077431,-3683.906460242966,9860.367826086982","61_7"
"4275","14_BBTube120","","point","-1480.175308077431,-3683.906460242966,9913.75913043481","61_8"
"4276","14_BBTube120","","point","-1480.17530807743,-3683.906460242966,9967.150434782636","61_9"
"4277","14_BBTube120","","point","-1480.17530807743,-3683.906460242965,10020.54173913046","61_10"
"4278","14_BBTube120","","point","-1480.17530807743,-3683.906460242964,10073.93304347829","61_11"
"4279","14_BBTube120","","point","-1480.17530807743,-3683.906460242964,10127.32434782611","61_12"
"4280","14_BBTube120","","point","-1480.175308077429,-3683.906460242963,10180.71565217394","61_13"
"4281","14_BBTube120","","point","-1480.175308077429,-3683.906460242963,10234.10695652177","61_14"
"4282","14_BBTube120","","point","-1480.175308077429,-3683.906460242962,10287.4982608696","61_15"
"4283","14_BBTube120","","point","-1480.175308077429,-3683.906460242962,10340.88956521742","61_16"
"4284","14_BBTube120","","point","-1480.175308077429,-3683.906460242961,10394.28086956525","61_17"
"4285","14_BBTube120","","point","-1480.175308077428,-3683.90646024296,10447.67217391307","61_18"
"4286","14_BBTube120","","point","-1480.175308077428,-3683.90646024296,10501.0634782609","61_19"
"4287","14_BBTube120","","point","-1480.175308077428,-3683.906460242959,10554.45478260873","61_20"
"4288","14_BBTube120","","point","-1480.175308077428,-3683.906460242958,10607.84608695656","61_21"
"4289","14_BBTube120","","point","-1480.175308077427,-3683.906460242958,10661.23739130438","61_22"
"4290","14_BBTube120","","point","-1480.175308077427,-3683.906460242958,10714.62869565221","61_23"
"4291","14_BBTube120","","point","-1480.175308077427,-3683.906460242957,10768.02000000003","61_24"
"4292","14_BBTube120","","point","-1897.842328499371,-3487.159337715742,9540.020000000022","63_1"
"4293","14_BBTube120","","point","-1897.842328499371,-3487.159337715742,9593.41130434785","63_2"
"4294","14_BBTube120","","point","-1897.84232849937,-3487.159337715741,9646.802608695676","63_3"
"4295","14_BBTube120","","point","-1897.842328499371,-3487.159337715741,9700.193913043502","63_4"
"4296","14_BBTube120","","point","-1897.84232849937,-3487.15933771574,9753.58521739133","63_5"
"4297","14_BBTube120","","point","-1897.84232849937,-3487.15933771574,9806.976521739156","63_6"
"4298","14_BBTube120","","point","-1897.842328499369,-3487.159337715739,9860.367826086982","63_7"
"4299","14_BBTube120","","point","-1897.842328499369,-3487.159337715739,9913.75913043481","63_8"
"4300","14_BBTube120","","point","-1897.842328499369,-3487.159337715739,9967.150434782636","63_9"
"4301","14_BBTube120","","point","-1897.842328499368,-3487.159337715737,10020.54173913046","63_10"
"4302","14_BBTube120","","point","-1897.842328499368,-3487.159337715737,10073.93304347829","63_11"
"4303","14_BBTube120","","point","-1897.842328499368,-3487.159337715736,10127.32434782611","63_12"
"4304","14_BBTube120","","point","-1897.842328499368,-3487.159337715736,10180.71565217394","63_13"
"4305","14_BBTube120","","point","-1897.842328499367,-3487.159337715735,10234.10695652177","63_14"
"4306","14_BBTube120","","point","-1897.842328499367,-3487.159337715735,10287.4982608696","63_15"
"4307","14_BBTube120","","point","-1897.842328499367,-3487.159337715734,10340.88956521742","63_16"
"4308","14_BBTube120","","point","-1897.842328499367,-3487.159337715734,10394.28086956525","63_17"
"4309","14_BBTube120","","point","-1897.842328499366,-3487.159337715733,10447.67217391307","63_18"
"4310","14_BBTube120","","point","-1897.842328499366,-3487.159337715732,10501.0634782609","63_19"
"4311","14_BBTube120","","point","-1897.842328499366,-3487.159337715732,10554.45478260873","63_20"
"4312","14_BBTube120","","point","-1897.842328499366,-3487.159337715731,10607.84608695656","63_21"
"4313","14_BBTube120","","point","-1897.842328499365,-3487.159337715731,10661.23739130438","63_22"
"4314","14_BBTube120","","point","-1897.842328499365,-3487.15933771573,10714.62869565221","63_23"
"4315","14_BBTube120","","point","-1897.842328499365,-3487.15933771573,10768.02000000003","63_24"
"4316","14_BBTube120","","point","-2289.844287146287,-3243.254367311562,9540.020000000022","65_1"
"4317","14_BBTube120","","point","-2289.844287146287,-3243.254367311562,9593.41130434785","65_2"
"4318","14_BBTube120","","point","-2289.844287146286,-3243.254367311561,9646.802608695676","65_3"
"4319","14_BBTube120","","point","-2289.844287146286,-3243.254367311561,9700.193913043502","65_4"
"4320","14_BBTube120","","point","-2289.844287146286,-3243.254367311561,9753.58521739133","65_5"
"4321","14_BBTube120","","point","-2289.844287146286,-3243.25436731156,9806.976521739156","65_6"
"4322","14_BBTube120","","point","-2289.844287146285,-3243.254367311559,9860.367826086982","65_7"
"4323","14_BBTube120","","point","-2289.844287146285,-3243.254367311559,9913.75913043481","65_8"
"4324","14_BBTube120","","point","-2289.844287146285,-3243.254367311559,9967.150434782636","65_9"
"4325","14_BBTube120","","point","-2289.844287146284,-3243.254367311558,10020.54173913046","65_10"
"4326","14_BBTube120","","point","-2289.844287146284,-3243.254367311557,10073.93304347829","65_11"
"4327","14_BBTube120","","point","-2289.844287146283,-3243.254367311557,10127.32434782611","65_12"
"4328","14_BBTube120","","point","-2289.844287146283,-3243.254367311556,10180.71565217394","65_13"
"4329","14_BBTube120","","point","-2289.844287146283,-3243.254367311555,10234.10695652177","65_14"
"4330","14_BBTube120","","point","-2289.844287146282,-3243.254367311555,10287.4982608696","65_15"
"4331","14_BBTube120","","point","-2289.844287146282,-3243.254367311554,10340.88956521742","65_16"
"4332","14_BBTube120","","point","-2289.844287146282,-3243.254367311554,10394.28086956525","65_17"
"4333","14_BBTube120","","point","-2289.844287146281,-3243.254367311553,10447.67217391307","65_18"
"4334","14_BBTube120","","point","-2289.844287146281,-3243.254367311553,10501.0634782609","65_19"
"4335","14_BBTube120","","point","-2289.844287146281,-3243.254367311552,10554.45478260873","65_20"
"4336","14_BBTube120","","point","-2289.84428714628,-3243.254367311552,10607.84608695656","65_21"
"4337","14_BBTube120","","point","-2289.84428714628,-3243.254367311552,10661.23739130438","65_22"
"4338","14_BBTube120","","point","-2289.84428714628,-3243.254367311551,10714.62869565221","65_23"
"4339","14_BBTube120","","point","-2289.844287146279,-3243.25436731155,10768.02000000003","65_24"
"4340","14_BBTube120","","point","-2650.880030000529,-2955.489945340096,9540.02000000002","67_1"
"4341","14_BBTube120","","point","-2650.880030000529,-2955.489945340096,9593.411304347848","67_2"
"4342","14_BBTube120","","point","-2650.880030000528,-2955.489945340095,9646.802608695672","67_3"
"4343","14_BBTube120","","point","-2650.880030000528,-2955.489945340095,9700.1939130435","67_4"
"4344","14_BBTube120","","point","-2650.880030000527,-2955.489945340094,9753.585217391326","67_5"
"4345","14_BBTube120","","point","-2650.880030000527,-2955.489945340094,9806.976521739154","67_6"
"4346","14_BBTube120","","point","-2650.880030000526,-2955.489945340094,9860.36782608698","67_7"
"4347","14_BBTube120","","point","-2650.880030000526,-2955.489945340093,9913.759130434806","67_8"
"4348","14_BBTube120","","point","-2650.880030000526,-2955.489945340093,9967.150434782634","67_9"
"4349","14_BBTube120","","point","-2650.880030000525,-2955.489945340092,10020.54173913046","67_10"
"4350","14_BBTube120","","point","-2650.880030000525,-2955.489945340091,10073.93304347829","67_11"
"4351","14_BBTube120","","point","-2650.880030000525,-2955.489945340091,10127.32434782611","67_12"
"4352","14_BBTube120","","point","-2650.880030000524,-2955.48994534009,10180.71565217394","67_13"
"4353","14_BBTube120","","point","-2650.880030000524,-2955.48994534009,10234.10695652177","67_14"
"4354","14_BBTube120","","point","-2650.880030000523,-2955.489945340089,10287.49826086959","67_15"
"4355","14_BBTube120","","point","-2650.880030000523,-2955.489945340089,10340.88956521742","67_16"
"4356","14_BBTube120","","point","-2650.880030000523,-2955.489945340089,10394.28086956525","67_17"
"4357","14_BBTube120","","point","-2650.880030000522,-2955.489945340089,10447.67217391307","67_18"
"4358","14_BBTube120","","point","-2650.880030000522,-2955.489945340088,10501.0634782609","67_19"
"4359","14_BBTube120","","point","-2650.880030000521,-2955.489945340087,10554.45478260873","67_20"
"4360","14_BBTube120","","point","-2650.880030000521,-2955.489945340087,10607.84608695655","67_21"
"4361","14_BBTube120","","point","-2650.880030000521,-2955.489945340087,10661.23739130438","67_22"
"4362","14_BBTube120","","point","-2650.88003000052,-2955.489945340086,10714.62869565221","67_23"
"4363","14_BBTube120","","point","-2650.88003000052,-2955.489945340085,10768.02000000003","67_24"
"4364","14_BBTube120","","point","-2976.067167990987,-2627.757591953283,9540.020000000022","69_1"
"4365","14_BBTube120","","point","-2976.067167990986,-2627.757591953283,9593.41130434785","69_2"
"4366","14_BBTube120","","point","-2976.067167990986,-2627.757591953282,9646.802608695676","69_3"
"4367","14_BBTube120","","point","-2976.067167990986,-2627.757591953282,9700.193913043502","69_4"
"4368","14_BBTube120","","point","-2976.067167990985,-2627.757591953281,9753.58521739133","69_5"
"4369","14_BBTube120","","point","-2976.067167990985,-2627.757591953281,9806.976521739156","69_6"
"4370","14_BBTube120","","point","-2976.067167990984,-2627.75759195328,9860.367826086982","69_7"
"4371","14_BBTube120","","point","-2976.067167990984,-2627.75759195328,9913.75913043481","69_8"
"4372","14_BBTube120","","point","-2976.067167990984,-2627.75759195328,9967.150434782636","69_9"
"4373","14_BBTube120","","point","-2976.067167990983,-2627.757591953279,10020.54173913046","69_10"
"4374","14_BBTube120","","point","-2976.067167990982,-2627.757591953279,10073.93304347829","69_11"
"4375","14_BBTube120","","point","-2976.067167990982,-2627.757591953278,10127.32434782611","69_12"
"4376","14_BBTube120","","point","-2976.067167990982,-2627.757591953278,10180.71565217394","69_13"
"4377","14_BBTube120","","point","-2976.067167990981,-2627.757591953277,10234.10695652177","69_14"
"4378","14_BBTube120","","point","-2976.067167990981,-2627.757591953277,10287.4982608696","69_15"
"4379","14_BBTube120","","point","-2976.06716799098,-2627.757591953276,10340.88956521742","69_16"
"4380","14_BBTube120","","point","-2976.06716799098,-2627.757591953276,10394.28086956525","69_17"
"4381","14_BBTube120","","point","-2976.067167990979,-2627.757591953276,10447.67217391307","69_18"
"4382","14_BBTube120","","point","-2976.067167990979,-2627.757591953275,10501.0634782609","69_19"
"4383","14_BBTube120","","point","-2976.067167990978,-2627.757591953275,10554.45478260873","69_20"
"4384","14_BBTube120","","point","-2976.067167990978,-2627.757591953274,10607.84608695656","69_21"
"4385","14_BBTube120","","point","-2976.067167990978,-2627.757591953274,10661.23739130438","69_22"
"4386","14_BBTube120","","point","-2976.067167990977,-2627.757591953273,10714.62869565221","69_23"
"4387","14_BBTube120","","point","-2976.067167990976,-2627.757591953273,10768.02000000003","69_24"
"4388","14_BBTube120","","point","-3261.008102929638,-2264.489325011106,9540.020000000022","71_1"
"4389","14_BBTube120","","point","-3261.008102929637,-2264.489325011106,9593.41130434785","71_2"
"4390","14_BBTube120","","point","-3261.008102929637,-2264.489325011105,9646.802608695676","71_3"
"4391","14_BBTube120","","point","-3261.008102929636,-2264.489325011105,9700.193913043502","71_4"
"4392","14_BBTube120","","point","-3261.008102929635,-2264.489325011105,9753.58521739133","71_5"
"4393","14_BBTube120","","point","-3261.008102929635,-2264.489325011104,9806.976521739156","71_6"
"4394","14_BBTube120","","point","-3261.008102929634,-2264.489325011104,9860.367826086982","71_7"
"4395","14_BBTube120","","point","-3261.008102929634,-2264.489325011104,9913.75913043481","71_8"
"4396","14_BBTube120","","point","-3261.008102929634,-2264.489325011104,9967.150434782636","71_9"
"4397","14_BBTube120","","point","-3261.008102929633,-2264.489325011103,10020.54173913046","71_10"
"4398","14_BBTube120","","point","-3261.008102929633,-2264.489325011103,10073.93304347829","71_11"
"4399","14_BBTube120","","point","-3261.008102929632,-2264.489325011102,10127.32434782611","71_12"
"4400","14_BBTube120","","point","-3261.008102929632,-2264.489325011102,10180.71565217394","71_13"
"4401","14_BBTube120","","point","-3261.008102929631,-2264.489325011101,10234.10695652177","71_14"
"4402","14_BBTube120","","point","-3261.008102929631,-2264.489325011101,10287.4982608696","71_15"
"4403","14_BBTube120","","point","-3261.00810292963,-2264.489325011101,10340.88956521742","71_16"
"4404","14_BBTube120","","point","-3261.00810292963,-2264.4893250111,10394.28086956525","71_17"
"4405","14_BBTube120","","point","-3261.008102929629,-2264.4893250111,10447.67217391307","71_18"
"4406","14_BBTube120","","point","-3261.008102929629,-2264.489325011099,10501.0634782609","71_19"
"4407","14_BBTube120","","point","-3261.008102929628,-2264.489325011099,10554.45478260873","71_20"
"4408","14_BBTube120","","point","-3261.008102929628,-2264.489325011099,10607.84608695656","71_21"
"4409","14_BBTube120","","point","-3261.008102929628,-2264.489325011099,10661.23739130438","71_22"
"4410","14_BBTube120","","point","-3261.008102929627,-2264.489325011098,10714.62869565221","71_23"
"4411","14_BBTube120","","point","-3261.008102929626,-2264.489325011098,10768.02000000003","71_24"
"4412","14_BBTube120","","point","-3501.849497483016,-1870.597724643104,9540.020000000022","73_1"
"4413","14_BBTube120","","point","-3501.849497483016,-1870.597724643104,9593.41130434785","73_2"
"4414","14_BBTube120","","point","-3501.849497483015,-1870.597724643103,9646.802608695676","73_3"
"4415","14_BBTube120","","point","-3501.849497483015,-1870.597724643103,9700.193913043502","73_4"
"4416","14_BBTube120","","point","-3501.849497483015,-1870.597724643103,9753.58521739133","73_5"
"4417","14_BBTube120","","point","-3501.849497483014,-1870.597724643103,9806.976521739156","73_6"
"4418","14_BBTube120","","point","-3501.849497483013,-1870.597724643102,9860.367826086982","73_7"
